Fecha,Consumo_kWh
2018-02-02 19:00:00,0.379
2018-02-02 20:00:00,0.603
2018-02-02 21:00:00,0.93
2018-02-02 22:00:00,1.964
2018-02-02 23:00:00,1.809
2018-02-03 00:00:00,1.127
2018-02-03 01:00:00,0.5329999999999999
2018-02-03 02:00:00,0.268
2018-02-03 03:00:00,0.28800000000000003
2018-02-03 04:00:00,0.231
2018-02-03 05:00:00,0.232
2018-02-03 06:00:00,0.409
2018-02-03 07:00:00,0.289
2018-02-03 08:00:00,0.238
2018-02-03 09:00:00,0.317
2018-02-03 10:00:00,2.782
2018-02-03 11:00:00,2.457
2018-02-03 12:00:00,2.0
2018-02-03 13:00:00,0.7879999999999999
2018-02-03 14:00:00,2.028
2018-02-03 15:00:00,0.6559999999999999
2018-02-03 16:00:00,1.913
2018-02-03 17:00:00,0.967
2018-02-03 18:00:00,0.593
2018-02-03 19:00:00,0.446
2018-02-03 20:00:00,0.63
2018-02-03 21:00:00,0.358
2018-02-03 22:00:00,0.624
2018-02-03 23:00:00,1.466
2018-02-04 00:00:00,1.4240000000000002
2018-02-04 01:00:00,0.7070000000000001
2018-02-04 02:00:00,0.231
2018-02-04 03:00:00,0.232
2018-02-04 04:00:00,0.446
2018-02-04 05:00:00,0.196
2018-02-04 06:00:00,0.101
2018-02-04 07:00:00,0.103
2018-02-04 08:00:00,0.317
2018-02-04 09:00:00,0.754
2018-02-04 10:00:00,2.117
2018-02-04 11:00:00,2.567
2018-02-04 12:00:00,2.6460000000000004
2018-02-04 13:00:00,4.698
2018-02-04 14:00:00,6.3679999999999986
2018-02-04 15:00:00,3.057
2018-02-04 16:00:00,3.691
2018-02-04 17:00:00,2.337
2018-02-04 18:00:00,1.232
2018-02-04 19:00:00,0.6829999999999999
2018-02-04 20:00:00,2.862
2018-02-04 21:00:00,1.128
2018-02-04 22:00:00,0.718
2018-02-04 23:00:00,1.672
2018-02-05 00:00:00,2.519
2018-02-05 01:00:00,1.85
2018-02-05 02:00:00,0.304
2018-02-05 03:00:00,0.239
2018-02-05 04:00:00,0.24
2018-02-05 05:00:00,0.16899999999999998
2018-02-05 06:00:00,1.686
2018-02-05 07:00:00,0.868
2018-02-05 08:00:00,0.399
2018-02-05 09:00:00,0.607
2018-02-05 10:00:00,0.229
2018-02-05 11:00:00,0.261
2018-02-05 12:00:00,0.274
2018-02-05 13:00:00,0.32
2018-02-05 14:00:00,0.884
2018-02-05 15:00:00,1.0
2018-02-05 16:00:00,1.546
2018-02-05 17:00:00,1.358
2018-02-05 18:00:00,0.524
2018-02-05 19:00:00,0.693
2018-02-05 20:00:00,0.693
2018-02-05 21:00:00,0.934
2018-02-05 22:00:00,1.882
2018-02-05 23:00:00,1.539
2018-02-06 00:00:00,0.8370000000000001
2018-02-06 01:00:00,0.662
2018-02-06 02:00:00,0.585
2018-02-06 03:00:00,0.5529999999999999
2018-02-06 04:00:00,0.546
2018-02-06 05:00:00,0.5670000000000001
2018-02-06 06:00:00,0.679
2018-02-06 07:00:00,0.952
2018-02-06 08:00:00,1.152
2018-02-06 09:00:00,1.258
2018-02-06 10:00:00,1.3530000000000002
2018-02-06 11:00:00,1.36
2018-02-06 12:00:00,1.3730000000000002
2018-02-06 13:00:00,1.396
2018-02-06 14:00:00,1.3330000000000002
2018-02-06 15:00:00,1.266
2018-02-06 16:00:00,1.261
2018-02-06 17:00:00,1.319
2018-02-06 18:00:00,1.4280000000000002
2018-02-06 19:00:00,1.598
2018-02-06 20:00:00,1.67
2018-02-06 21:00:00,1.621
2018-02-06 22:00:00,1.406
2018-02-06 23:00:00,1.121
2018-02-07 00:00:00,0.382
2018-02-07 01:00:00,0.281
2018-02-07 02:00:00,0.276
2018-02-07 03:00:00,0.274
2018-02-07 04:00:00,0.327
2018-02-07 05:00:00,0.451
2018-02-07 06:00:00,1.877
2018-02-07 07:00:00,1.974
2018-02-07 08:00:00,0.25
2018-02-07 09:00:00,0.278
2018-02-07 10:00:00,0.233
2018-02-07 11:00:00,0.227
2018-02-07 12:00:00,0.887
2018-02-07 13:00:00,1.756
2018-02-07 14:00:00,0.767
2018-02-07 15:00:00,0.957
2018-02-07 16:00:00,1.918
2018-02-07 17:00:00,1.043
2018-02-07 18:00:00,0.815
2018-02-07 19:00:00,1.012
2018-02-07 20:00:00,0.925
2018-02-07 21:00:00,1.851
2018-02-07 22:00:00,2.1830000000000003
2018-02-07 23:00:00,1.798
2018-02-08 00:00:00,0.835
2018-02-08 01:00:00,0.66
2018-02-08 02:00:00,0.584
2018-02-08 03:00:00,0.551
2018-02-08 04:00:00,0.544
2018-02-08 05:00:00,0.565
2018-02-08 06:00:00,0.677
2018-02-08 07:00:00,0.9490000000000001
2018-02-08 08:00:00,1.148
2018-02-08 09:00:00,1.254
2018-02-08 10:00:00,1.349
2018-02-08 11:00:00,1.355
2018-02-08 12:00:00,1.368
2018-02-08 13:00:00,1.391
2018-02-08 14:00:00,1.329
2018-02-08 15:00:00,1.262
2018-02-08 16:00:00,1.2570000000000001
2018-02-08 17:00:00,1.315
2018-02-08 18:00:00,1.423
2018-02-08 19:00:00,1.5930000000000002
2018-02-08 20:00:00,1.665
2018-02-08 21:00:00,1.6159999999999999
2018-02-08 22:00:00,1.401
2018-02-08 23:00:00,1.117
2018-02-09 00:00:00,2.031
2018-02-09 01:00:00,0.785
2018-02-09 02:00:00,0.36200000000000004
2018-02-09 03:00:00,0.41600000000000004
2018-02-09 04:00:00,0.371
2018-02-09 05:00:00,0.353
2018-02-09 06:00:00,1.92
2018-02-09 07:00:00,1.34
2018-02-09 08:00:00,0.243
2018-02-09 09:00:00,0.22399999999999998
2018-02-09 10:00:00,0.313
2018-02-09 11:00:00,1.4069999999999998
2018-02-09 12:00:00,1.972
2018-02-09 13:00:00,1.536
2018-02-09 14:00:00,1.6740000000000002
2018-02-09 15:00:00,1.819
2018-02-09 16:00:00,2.274
2018-02-09 17:00:00,2.87
2018-02-09 18:00:00,3.11
2018-02-09 19:00:00,2.905
2018-02-09 20:00:00,1.2690000000000001
2018-02-09 21:00:00,2.5540000000000003
2018-02-09 22:00:00,2.948
2018-02-09 23:00:00,3.3539999999999996
2018-02-10 00:00:00,0.897
2018-02-10 01:00:00,0.726
2018-02-10 02:00:00,0.626
2018-02-10 03:00:00,0.573
2018-02-10 04:00:00,0.552
2018-02-10 05:00:00,0.5529999999999999
2018-02-10 06:00:00,0.588
2018-02-10 07:00:00,0.669
2018-02-10 08:00:00,0.85
2018-02-10 09:00:00,1.102
2018-02-10 10:00:00,1.29
2018-02-10 11:00:00,1.33
2018-02-10 12:00:00,1.337
2018-02-10 13:00:00,1.379
2018-02-10 14:00:00,1.3430000000000002
2018-02-10 15:00:00,1.227
2018-02-10 16:00:00,1.1540000000000001
2018-02-10 17:00:00,1.139
2018-02-10 18:00:00,1.212
2018-02-10 19:00:00,1.3230000000000002
2018-02-10 20:00:00,1.399
2018-02-10 21:00:00,1.409
2018-02-10 22:00:00,1.274
2018-02-10 23:00:00,1.093
2018-02-11 00:00:00,0.873
2018-02-11 01:00:00,0.7120000000000001
2018-02-11 02:00:00,0.609
2018-02-11 03:00:00,0.555
2018-02-11 04:00:00,0.531
2018-02-11 05:00:00,0.527
2018-02-11 06:00:00,0.544
2018-02-11 07:00:00,0.59
2018-02-11 08:00:00,0.705
2018-02-11 09:00:00,0.912
2018-02-11 10:00:00,1.101
2018-02-11 11:00:00,1.185
2018-02-11 12:00:00,1.212
2018-02-11 13:00:00,1.262
2018-02-11 14:00:00,1.245
2018-02-11 15:00:00,1.123
2018-02-11 16:00:00,1.056
2018-02-11 17:00:00,1.044
2018-02-11 18:00:00,1.149
2018-02-11 19:00:00,1.319
2018-02-11 20:00:00,1.4340000000000002
2018-02-11 21:00:00,1.435
2018-02-11 22:00:00,1.25
2018-02-11 23:00:00,1.014
2018-02-12 00:00:00,0.619
2018-02-12 01:00:00,0.494
2018-02-12 02:00:00,0.435
2018-02-12 03:00:00,0.409
2018-02-12 04:00:00,0.40299999999999997
2018-02-12 05:00:00,0.418
2018-02-12 06:00:00,0.501
2018-02-12 07:00:00,0.695
2018-02-12 08:00:00,0.8440000000000001
2018-02-12 09:00:00,0.932
2018-02-12 10:00:00,1.0090000000000001
2018-02-12 11:00:00,1.02
2018-02-12 12:00:00,1.0290000000000001
2018-02-12 13:00:00,1.047
2018-02-12 14:00:00,0.996
2018-02-12 15:00:00,0.9420000000000001
2018-02-12 16:00:00,0.937
2018-02-12 17:00:00,0.977
2018-02-12 18:00:00,1.053
2018-02-12 19:00:00,1.183
2018-02-12 20:00:00,1.238
2018-02-12 21:00:00,1.205
2018-02-12 22:00:00,1.042
2018-02-12 23:00:00,0.828
2018-02-13 00:00:00,1.379
2018-02-13 01:00:00,0.222
2018-02-13 02:00:00,0.106
2018-02-13 03:00:00,0.134
2018-02-13 04:00:00,0.157
2018-02-13 05:00:00,0.11
2018-02-13 06:00:00,1.754
2018-02-13 07:00:00,1.8869999999999998
2018-02-13 08:00:00,0.19699999999999998
2018-02-13 09:00:00,0.141
2018-02-13 10:00:00,0.094
2018-02-13 11:00:00,0.09300000000000001
2018-02-13 12:00:00,0.092
2018-02-13 13:00:00,0.142
2018-02-13 14:00:00,0.311
2018-02-13 15:00:00,0.508
2018-02-13 16:00:00,1.422
2018-02-13 17:00:00,0.782
2018-02-13 18:00:00,1.005
2018-02-13 19:00:00,0.606
2018-02-13 20:00:00,0.608
2018-02-13 21:00:00,2.119
2018-02-13 22:00:00,2.47
2018-02-13 23:00:00,2.384
2018-02-14 00:00:00,0.657
2018-02-14 01:00:00,0.26899999999999996
2018-02-14 02:00:00,0.299
2018-02-14 03:00:00,0.243
2018-02-14 04:00:00,0.242
2018-02-14 05:00:00,0.266
2018-02-14 06:00:00,1.002
2018-02-14 07:00:00,1.0070000000000001
2018-02-14 08:00:00,0.295
2018-02-14 09:00:00,0.78
2018-02-14 10:00:00,1.11
2018-02-14 11:00:00,1.24
2018-02-14 12:00:00,1.218
2018-02-14 13:00:00,1.23
2018-02-14 14:00:00,2.967
2018-02-14 15:00:00,1.23
2018-02-14 16:00:00,1.318
2018-02-14 17:00:00,0.6579999999999999
2018-02-14 18:00:00,0.54
2018-02-14 19:00:00,0.475
2018-02-14 20:00:00,1.273
2018-02-14 21:00:00,2.9539999999999997
2018-02-14 22:00:00,0.95
2018-02-14 23:00:00,1.669
2018-02-15 00:00:00,2.681
2018-02-15 01:00:00,0.499
2018-02-15 02:00:00,0.249
2018-02-15 03:00:00,0.25
2018-02-15 04:00:00,0.298
2018-02-15 05:00:00,0.264
2018-02-15 06:00:00,0.86
2018-02-15 07:00:00,0.374
2018-02-15 08:00:00,1.419
2018-02-15 09:00:00,1.124
2018-02-15 10:00:00,0.23600000000000002
2018-02-15 11:00:00,0.257
2018-02-15 12:00:00,3.3939999999999997
2018-02-15 13:00:00,2.715
2018-02-15 14:00:00,2.3040000000000003
2018-02-15 15:00:00,1.254
2018-02-15 16:00:00,1.564
2018-02-15 17:00:00,0.34600000000000003
2018-02-15 18:00:00,0.3720000000000001
2018-02-15 19:00:00,0.552
2018-02-15 20:00:00,1.1440000000000001
2018-02-15 21:00:00,1.61
2018-02-15 22:00:00,2.4
2018-02-15 23:00:00,2.22
2018-02-16 00:00:00,0.633
2018-02-16 01:00:00,0.506
2018-02-16 02:00:00,0.442
2018-02-16 03:00:00,0.415
2018-02-16 04:00:00,0.409
2018-02-16 05:00:00,0.424
2018-02-16 06:00:00,0.506
2018-02-16 07:00:00,0.703
2018-02-16 08:00:00,0.858
2018-02-16 09:00:00,0.9440000000000001
2018-02-16 10:00:00,1.01
2018-02-16 11:00:00,1.015
2018-02-16 12:00:00,1.021
2018-02-16 13:00:00,1.037
2018-02-16 14:00:00,0.998
2018-02-16 15:00:00,0.9540000000000001
2018-02-16 16:00:00,0.9440000000000001
2018-02-16 17:00:00,0.975
2018-02-16 18:00:00,1.041
2018-02-16 19:00:00,1.14
2018-02-16 20:00:00,1.166
2018-02-16 21:00:00,1.147
2018-02-16 22:00:00,1.026
2018-02-16 23:00:00,0.86
2018-02-17 00:00:00,0.5579999999999999
2018-02-17 01:00:00,0.251
2018-02-17 02:00:00,0.203
2018-02-17 03:00:00,0.166
2018-02-17 04:00:00,0.139
2018-02-17 05:00:00,0.11199999999999999
2018-02-17 06:00:00,0.105
2018-02-17 07:00:00,0.168
2018-02-17 08:00:00,1.2790000000000001
2018-02-17 09:00:00,1.348
2018-02-17 10:00:00,0.24
2018-02-17 11:00:00,0.264
2018-02-17 12:00:00,0.287
2018-02-17 13:00:00,0.22899999999999998
2018-02-17 14:00:00,0.23600000000000002
2018-02-17 15:00:00,0.26899999999999996
2018-02-17 16:00:00,0.28300000000000003
2018-02-17 17:00:00,0.23199999999999998
2018-02-17 18:00:00,0.402
2018-02-17 19:00:00,0.287
2018-02-17 20:00:00,0.263
2018-02-17 21:00:00,0.233
2018-02-17 22:00:00,0.5489999999999999
2018-02-17 23:00:00,2.8310000000000004
2018-02-18 00:00:00,1.389
2018-02-18 01:00:00,0.444
2018-02-18 02:00:00,0.263
2018-02-18 03:00:00,0.302
2018-02-18 04:00:00,0.253
2018-02-18 05:00:00,0.242
2018-02-18 06:00:00,0.265
2018-02-18 07:00:00,0.5
2018-02-18 08:00:00,0.23800000000000002
2018-02-18 09:00:00,1.044
2018-02-18 10:00:00,2.079
2018-02-18 11:00:00,1.565
2018-02-18 12:00:00,2.825
2018-02-18 13:00:00,2.615
2018-02-18 14:00:00,1.854
2018-02-18 15:00:00,1.709
2018-02-18 16:00:00,0.7609999999999999
2018-02-18 17:00:00,0.67
2018-02-18 18:00:00,0.547
2018-02-18 19:00:00,1.0190000000000001
2018-02-18 20:00:00,1.035
2018-02-18 21:00:00,1.143
2018-02-18 22:00:00,1.4580000000000002
2018-02-18 23:00:00,0.826
2018-02-19 00:00:00,2.0780000000000003
2018-02-19 01:00:00,1.425
2018-02-19 02:00:00,0.371
2018-02-19 03:00:00,0.392
2018-02-19 04:00:00,0.41600000000000004
2018-02-19 05:00:00,0.39
2018-02-19 06:00:00,1.7280000000000002
2018-02-19 07:00:00,1.085
2018-02-19 08:00:00,0.612
2018-02-19 09:00:00,0.8759999999999999
2018-02-19 10:00:00,0.465
2018-02-19 11:00:00,0.41
2018-02-19 12:00:00,0.415
2018-02-19 13:00:00,0.452
2018-02-19 14:00:00,0.469
2018-02-19 15:00:00,1.004
2018-02-19 16:00:00,1.771
2018-02-19 17:00:00,1.069
2018-02-19 18:00:00,1.291
2018-02-19 19:00:00,0.478
2018-02-19 20:00:00,0.496
2018-02-19 21:00:00,0.541
2018-02-19 22:00:00,1.5190000000000001
2018-02-19 23:00:00,2.177
2018-02-20 00:00:00,0.616
2018-02-20 01:00:00,0.486
2018-02-20 02:00:00,0.43
2018-02-20 03:00:00,0.406
2018-02-20 04:00:00,0.401
2018-02-20 05:00:00,0.41700000000000004
2018-02-20 06:00:00,0.499
2018-02-20 07:00:00,0.7
2018-02-20 08:00:00,0.847
2018-02-20 09:00:00,0.925
2018-02-20 10:00:00,0.995
2018-02-20 11:00:00,1.0
2018-02-20 12:00:00,1.0090000000000001
2018-02-20 13:00:00,1.026
2018-02-20 14:00:00,0.98
2018-02-20 15:00:00,0.9309999999999999
2018-02-20 16:00:00,0.927
2018-02-20 17:00:00,0.97
2018-02-20 18:00:00,1.0490000000000002
2018-02-20 19:00:00,1.175
2018-02-20 20:00:00,1.228
2018-02-20 21:00:00,1.192
2018-02-20 22:00:00,1.033
2018-02-20 23:00:00,0.8240000000000001
2018-02-21 00:00:00,1.0290000000000001
2018-02-21 01:00:00,0.17300000000000001
2018-02-21 02:00:00,0.113
2018-02-21 03:00:00,0.109
2018-02-21 04:00:00,0.10800000000000001
2018-02-21 05:00:00,0.16399999999999998
2018-02-21 06:00:00,1.8319999999999999
2018-02-21 07:00:00,1.7590000000000001
2018-02-21 08:00:00,0.11599999999999999
2018-02-21 09:00:00,0.10099999999999999
2018-02-21 10:00:00,0.098
2018-02-21 11:00:00,0.132
2018-02-21 12:00:00,0.314
2018-02-21 13:00:00,0.311
2018-02-21 14:00:00,0.622
2018-02-21 15:00:00,0.9420000000000001
2018-02-21 16:00:00,1.379
2018-02-21 17:00:00,0.426
2018-02-21 18:00:00,0.302
2018-02-21 19:00:00,0.354
2018-02-21 20:00:00,0.22899999999999998
2018-02-21 21:00:00,1.021
2018-02-21 22:00:00,1.87
2018-02-21 23:00:00,2.463
2018-02-22 00:00:00,0.614
2018-02-22 01:00:00,0.485
2018-02-22 02:00:00,0.429
2018-02-22 03:00:00,0.405
2018-02-22 04:00:00,0.4
2018-02-22 05:00:00,0.41600000000000004
2018-02-22 06:00:00,0.4970000000000001
2018-02-22 07:00:00,0.698
2018-02-22 08:00:00,0.8440000000000001
2018-02-22 09:00:00,0.9209999999999999
2018-02-22 10:00:00,0.991
2018-02-22 11:00:00,0.996
2018-02-22 12:00:00,1.006
2018-02-22 13:00:00,1.023
2018-02-22 14:00:00,0.976
2018-02-22 15:00:00,0.927
2018-02-22 16:00:00,0.924
2018-02-22 17:00:00,0.966
2018-02-22 18:00:00,1.045
2018-02-22 19:00:00,1.171
2018-02-22 20:00:00,1.224
2018-02-22 21:00:00,1.188
2018-02-22 22:00:00,1.03
2018-02-22 23:00:00,0.821
2018-02-23 00:00:00,0.466
2018-02-23 01:00:00,0.242
2018-02-23 02:00:00,0.23800000000000002
2018-02-23 03:00:00,0.29
2018-02-23 04:00:00,0.214
2018-02-23 05:00:00,0.106
2018-02-23 06:00:00,1.646
2018-02-23 07:00:00,1.065
2018-02-23 08:00:00,0.209
2018-02-23 09:00:00,0.336
2018-02-23 10:00:00,0.804
2018-02-23 11:00:00,0.57
2018-02-23 12:00:00,0.317
2018-02-23 13:00:00,0.319
2018-02-23 14:00:00,0.851
2018-02-23 15:00:00,1.423
2018-02-23 16:00:00,1.329
2018-02-23 17:00:00,1.0290000000000001
2018-02-23 18:00:00,1.237
2018-02-23 19:00:00,0.64
2018-02-23 20:00:00,1.8869999999999998
2018-02-23 21:00:00,2.059
2018-02-23 22:00:00,1.685
2018-02-23 23:00:00,1.0290000000000001
2018-02-24 00:00:00,0.6579999999999999
2018-02-24 01:00:00,0.5329999999999999
2018-02-24 02:00:00,0.46
2018-02-24 03:00:00,0.42100000000000004
2018-02-24 04:00:00,0.405
2018-02-24 05:00:00,0.406
2018-02-24 06:00:00,0.4320000000000001
2018-02-24 07:00:00,0.4920000000000001
2018-02-24 08:00:00,0.625
2018-02-24 09:00:00,0.81
2018-02-24 10:00:00,0.9470000000000001
2018-02-24 11:00:00,0.977
2018-02-24 12:00:00,0.982
2018-02-24 13:00:00,1.013
2018-02-24 14:00:00,0.986
2018-02-24 15:00:00,0.9009999999999999
2018-02-24 16:00:00,0.848
2018-02-24 17:00:00,0.836
2018-02-24 18:00:00,0.889
2018-02-24 19:00:00,0.971
2018-02-24 20:00:00,1.0270000000000001
2018-02-24 21:00:00,1.035
2018-02-24 22:00:00,0.9359999999999999
2018-02-24 23:00:00,0.8029999999999999
2018-02-25 00:00:00,0.617
2018-02-25 01:00:00,1.834
2018-02-25 02:00:00,0.3670000000000001
2018-02-25 03:00:00,0.365
2018-02-25 04:00:00,0.413
2018-02-25 05:00:00,0.377
2018-02-25 06:00:00,0.33399999999999996
2018-02-25 07:00:00,0.23399999999999999
2018-02-25 08:00:00,0.282
2018-02-25 09:00:00,0.7
2018-02-25 10:00:00,0.733
2018-02-25 11:00:00,2.517
2018-02-25 12:00:00,3.094
2018-02-25 13:00:00,3.319
2018-02-25 14:00:00,3.818
2018-02-25 15:00:00,0.647
2018-02-25 16:00:00,2.349
2018-02-25 17:00:00,1.614
2018-02-25 18:00:00,0.83
2018-02-25 19:00:00,1.515
2018-02-25 20:00:00,0.883
2018-02-25 21:00:00,1.36
2018-02-25 22:00:00,1.479
2018-02-25 23:00:00,1.268
2018-02-26 00:00:00,0.601
2018-02-26 01:00:00,0.48
2018-02-26 02:00:00,0.42200000000000004
2018-02-26 03:00:00,0.397
2018-02-26 04:00:00,0.391
2018-02-26 05:00:00,0.406
2018-02-26 06:00:00,0.486
2018-02-26 07:00:00,0.6759999999999999
2018-02-26 08:00:00,0.82
2018-02-26 09:00:00,0.905
2018-02-26 10:00:00,0.98
2018-02-26 11:00:00,0.99
2018-02-26 12:00:00,0.9990000000000001
2018-02-26 13:00:00,1.0170000000000001
2018-02-26 14:00:00,0.9670000000000001
2018-02-26 15:00:00,0.915
2018-02-26 16:00:00,0.91
2018-02-26 17:00:00,0.9490000000000001
2018-02-26 18:00:00,1.023
2018-02-26 19:00:00,1.149
2018-02-26 20:00:00,1.203
2018-02-26 21:00:00,1.171
2018-02-26 22:00:00,1.012
2018-02-26 23:00:00,0.804
2018-02-27 00:00:00,0.5670000000000001
2018-02-27 01:00:00,0.146
2018-02-27 02:00:00,0.11900000000000001
2018-02-27 03:00:00,0.14
2018-02-27 04:00:00,0.16399999999999998
2018-02-27 05:00:00,0.109
2018-02-27 06:00:00,1.7619999999999998
2018-02-27 07:00:00,0.753
2018-02-27 08:00:00,0.14800000000000002
2018-02-27 09:00:00,0.10099999999999999
2018-02-27 10:00:00,0.094
2018-02-27 11:00:00,0.11900000000000001
2018-02-27 12:00:00,0.145
2018-02-27 13:00:00,0.09300000000000001
2018-02-27 14:00:00,0.09300000000000001
2018-02-27 15:00:00,0.56
2018-02-27 16:00:00,1.162
2018-02-27 17:00:00,0.442
2018-02-27 18:00:00,0.222
2018-02-27 19:00:00,0.324
2018-02-27 20:00:00,1.107
2018-02-27 21:00:00,1.1340000000000001
2018-02-27 22:00:00,1.36
2018-02-27 23:00:00,2.0540000000000003
2018-02-28 00:00:00,1.347
2018-02-28 01:00:00,0.243
2018-02-28 02:00:00,0.24100000000000002
2018-02-28 03:00:00,0.27699999999999997
2018-02-28 04:00:00,0.21100000000000002
2018-02-28 05:00:00,0.105
2018-02-28 06:00:00,1.607
2018-02-28 07:00:00,0.782
2018-02-28 08:00:00,0.125
2018-02-28 09:00:00,0.16899999999999998
2018-02-28 10:00:00,0.977
2018-02-28 11:00:00,1.2329999999999999
2018-02-28 12:00:00,1.262
2018-02-28 13:00:00,0.757
2018-02-28 14:00:00,0.935
2018-02-28 15:00:00,1.365
2018-02-28 16:00:00,1.79
2018-02-28 17:00:00,1.005
2018-02-28 18:00:00,0.426
2018-02-28 19:00:00,0.368
2018-02-28 20:00:00,0.725
2018-02-28 21:00:00,1.012
2018-02-28 22:00:00,1.075
2018-02-28 23:00:00,0.815
